"","mk","fr","ma","md","env","price_raw","ph","ra"
"1687","""Volkswagen""","""-/-""","""0""","""Golf""","""5,3 l/100 km (komb.)***, 123 g CO2/km (komb.)***""}","18098","""125""","4.5"
"1688","""Volkswagen""","""-/-""","""0""","""Golf""","""5,3 l/100 km (komb.)***, 123 g CO2/km (komb.)***""}","18098","""125""","3.9"
"1689","""Volkswagen""","""08/2016""","""0""","""Golf""","""3,8 l/100 km (komb.)***, 99 g CO2/km (komb.)***""}","18154","""110""","4.6"
"1690","""Volkswagen""","""-/-""","""0""","""Golf Sportsvan""","""4,0 l/100 km (komb.)***, 105 g CO2/km (komb.)***""}","18183","""110""","4.5"
"1691","""Volkswagen""","""-/-""","""0""","""Golf Sportsvan""","""5,5 l/100 km (komb.)***, 127 g CO2/km (komb.)***""}","18226","""125""","4.5"
"1692","""Volkswagen""","""-/-""","""0""","""Golf Sportsvan""","""5,5 l/100 km (komb.)***, 127 g CO2/km (komb.)***""}","18226","""125""","3.9"
"1693","""Volkswagen""","""-/-""","""0""","""Golf Sportsvan""","""5,1 l/100 km (komb.)***, 117 g CO2/km (komb.)***""}","18250","""110""","4.0"
"1694","""Volkswagen""","""12/2014""","""7.887""","""Golf""","""5,2 l/100 km (komb.)***, 123 g CO2/km (komb.)***""}","18290","""125""","4.5"
"1695","""Volkswagen""","""07/2014""","""27.300""","""Golf""","""4,1 l/100 km (komb.)***, 106 g CO2/km (komb.)***""}","18328","""150""","4.8"
"1696","""Volkswagen""","""-/-""","""0""","""Golf""","""5,0 l/100 km (komb.)***, 115 g CO2/km (komb.)***""}","18376","""110""","3.9"
"1697","""Volkswagen""","""05/2015""","""11.958""","""Golf Variant""","""3,9 l/100 km (komb.)***, 102 g CO2/km (komb.)***""}","18380","""105""","null"
"1698","""Volkswagen""","""09/2014""","""18.350""","""Golf""","""5,0 l/100 km (komb.)***, 119 g CO2/km (komb.)***""}","18390","""105""","4.0"
"1699","""Volkswagen""","""-/-""","""0""","""Golf Variant""","""5,1 l/100 km (komb.)***, 117 g CO2/km (komb.)***""}","18395","""110""","4.0"
"1700","""Volkswagen""","""11/2013""","""28.389""","""Golf Variant""","""5,3 l/100 km (komb.)***, 125 g CO2/km (komb.)***""}","18410","""140""","3.8"
"1701","""Volkswagen""","""04/2014""","""35.604""","""Golf""","""4,8 l/100 km (komb.)***, 127 g CO2/km (komb.)***""}","18430","""105""","4.5"
"1702","""Volkswagen""","""-/-""","""0""","""Golf Sportsvan""","""5,1 l/100 km (komb.)***, 119 g CO2/km (komb.)***""}","18434","""110""","4.5"
"1703","""Volkswagen""","""-/-""","""0""","""Golf Sportsvan""","""5,1 l/100 km (komb.)***, 119 g CO2/km (komb.)***""}","18434","""110""","3.9"
"1704","""Volkswagen""","""11/2015""","""9.872""","""Golf""","""3,8 l/100 km (komb.)***, 99 g CO2/km (komb.)***""}","18440","""110""","4.3"
"1705","""Volkswagen""","""07/2015""","""24.765""","""Golf Variant""","""5,0 l/100 km (komb.)***, 115 g CO2/km (komb.)***""}","18444","""110""","3.9"
"1706","""Volkswagen""","""02/2013""","""68.899""","""Golf""","""4,5 l/100 km (komb.)***, 119 g CO2/km (komb.)***""}","18444","""150""","3.9"
"1707","""Volkswagen""","""12/2013""","""23.766""","""Golf Plus""","""5,9 l/100 km (komb.)***, 140 g CO2/km (komb.)***""}","18450","""105""","4.2"
"1708","""Volkswagen""","""-/-""","""5""","""Golf""","""5,1 l/100 km (komb.)***, 117 g CO2/km (komb.)***""}","18450","""110""","4.4"
"1709","""Volkswagen""","""02/2015""","""24.490""","""Golf Sportsvan""","""5,1 l/100 km (komb.)***, 117 g CO2/km (komb.)***""}","18480","""110""","4.1"
"1710","""Volkswagen""","""01/2015""","""4.609""","""Golf""","""5,2 l/100 km (komb.)***, 123 g CO2/km (komb.)***""}","18490","""150""","4.5"
"1711","""Volkswagen""","""-/-""","""10""","""Golf Variant""","""5,0 l/100 km (komb.)***, 117 g CO2/km (komb.)***""}","18500","""110""","4.4"
"1712","""Volkswagen""","""-/-""","""0""","""Golf""","""5,2 l/100 km (komb.)***, 119 g CO2/km (komb.)***""}","18549","""150""","4.5"
"1713","""Volkswagen""","""-/-""","""0""","""Golf""","""5,2 l/100 km (komb.)***, 119 g CO2/km (komb.)***""}","18549","""150""","3.9"
"1714","""Volkswagen""","""-/-""","""0""","""Golf Sportsvan""","""5,1 l/100 km (komb.)***, 117 g CO2/km (komb.)***""}","18550","""110""","4.0"
"1715","""Volkswagen""","""08/2016""","""0""","""Golf""","""3,5 kg/100 km (komb.)***, 94 g CO2/km (komb.)***""}","18574","""110""","4.6"
"1716","""Volkswagen""","""-/-""","""1""","""Golf Sportsvan""","""3,9 l/100 km (komb.)***, 101 g CO2/km (komb.)***""}","18587","""110""","4.5"
"1717","""Volkswagen""","""-/-""","""1""","""Golf""","""5,3 l/100 km (komb.)***, 121 g CO2/km (komb.)***""}","18590","""150""","4.8"
"1718","""Volkswagen""","""08/2015""","""26.710""","""Golf""","""3,9 l/100 km (komb.)***, 103 g CO2/km (komb.)***""}","18667","""110""","4.2"
"1719","""Volkswagen""","""-/-""","""10""","""Golf Sportsvan""","""5,4 l/100 km (komb.)***, 125 g CO2/km (komb.)***""}","18700","""125""","4.4"
"1720","""Volkswagen""","""-/-""","""0""","""Golf Sportsvan""","""5,5 l/100 km (komb.)***, 127 g CO2/km (komb.)***""}","18722","""125""","3.9"
"1721","""Volkswagen""","""-/-""","""1""","""Golf""","""5,2 l/100 km (komb.)***, 119 g CO2/km (komb.)***""}","18725","""150""","4.4"
"1722","""Volkswagen""","""-/-""","""0""","""Golf Sportsvan""","""5,2 l/100 km (komb.)***, 120 g CO2/km (komb.)***""}","18749","""125""","4.5"
"1723","""Volkswagen""","""-/-""","""0""","""Golf Sportsvan""","""5,2 l/100 km (komb.)***, 120 g CO2/km (komb.)***""}","18749","""125""","3.9"
"1724","""Volkswagen""","""05/2015""","""16.900""","""Golf""","""3,9 l/100 km (komb.)***, 102 g CO2/km (komb.)***""}","18750","""110""","4.9"
"1725","""Volkswagen""","""07/2015""","""24.800""","""Golf""","""3,8 l/100 km (komb.)***, 99 g CO2/km (komb.)***""}","18759","""110""","4.4"
"1726","""Volkswagen""","""08/2015""","""6.312""","""Golf""","""4,9 l/100 km (komb.)***, 112 g CO2/km (komb.)***""}","18777","""110""","4.0"
"1727","""Volkswagen""","""04/2015""","""10.633""","""Golf""","""3,9 l/100 km (komb.)***, 102 g CO2/km (komb.)***""}","18785","""110""","4.7"
"1728","""Volkswagen""","""-/-""","""0""","""Golf Sportsvan""","""5,1 l/100 km (komb.)***, 117 g CO2/km (komb.)***""}","18810","""110""","3.8"
"1729","""Volkswagen""","""-/-""","""2""","""Golf Variant""","""5,3 l/100 km (komb.)***, 124 g CO2/km (komb.)***""}","18810","""122""","4.5"
"1730","""Volkswagen""","""07/2015""","""19.250""","""Golf""","""3,8 l/100 km (komb.)***, 99 g CO2/km (komb.)***""}","18830","""110""","4.2"
"1731","""Volkswagen""","""-/-""","""1""","""Golf Variant""","""3,8 l/100 km (komb.)***, 99 g CO2/km (komb.)***""}","18850","""110""","4.8"
"1732","""Volkswagen""","""09/2015""","""9.720""","""Golf""","""4,9 l/100 km (komb.)***, 116 g CO2/km (komb.)***""}","18870","""110""","4.1"
"1733","""Volkswagen""","""07/2015""","""16.379""","""Golf""","""5,2 l/100 km (komb.)***, 119 g CO2/km (komb.)***""}","18888","""150""","3.9"
"1734","""Volkswagen""","""05/2015""","""7.388""","""Golf""","""4,1 l/100 km (komb.)***, 106 g CO2/km (komb.)***""}","18888","""150""","4.0"
"1735","""Volkswagen""","""07/2015""","""6.162""","""Golf""","""4,9 l/100 km (komb.)***, 114 g CO2/km (komb.)***""}","18888","""110""","4.0"
"1736","""Volkswagen""","""08/2015""","""24.835""","""Golf""","""3,8 l/100 km (komb.)***, 99 g CO2/km (komb.)***""}","18888","""110""","4.0"
"1737","""Volkswagen""","""08/2015""","""12.107""","""Golf""","""3,9 l/100 km (komb.)***, 102 g CO2/km (komb.)***""}","18889","""110""","4.5"
"1738","""Volkswagen""","""05/2015""","""9.500""","""Golf""","""5,0 l/100 km (komb.)***, 116 g CO2/km (komb.)***""}","18890","""125""","4.4"
"1739","""Volkswagen""","""-/-""","""0""","""Golf""","""3,8 l/100 km (komb.)***, 99 g CO2/km (komb.)***""}","18896","""110""","4.5"
"1740","""Volkswagen""","""-/-""","""0""","""Golf""","""3,8 l/100 km (komb.)***, 99 g CO2/km (komb.)***""}","18896","""110""","3.9"
"1741","""Volkswagen""","""-/-""","""10""","""Golf Sportsvan""","""5,1 l/100 km (komb.)***, 117 g CO2/km (komb.)***""}","18900","""110""","4.4"
"1742","""Volkswagen""","""-/-""","""0""","""Golf""","""5,0 l/100 km (komb.)***, 116 g CO2/km (komb.)***""}","18903","""125""","4.5"
"1743","""Volkswagen""","""06/2015""","""16.300""","""Golf Sportsvan""","""5,1 l/100 km (komb.)***, 117 g CO2/km (komb.)***""}","18930","""110""","4.2"
"1744","""Volkswagen""","""06/2015""","""50""","""Golf Sportsvan""","""5,1 l/100 km (komb.)***, 117 g CO2/km (komb.)***""}","18950","""110""","4.1"
"1745","""Volkswagen""","""09/2015""","""24.119""","""Golf""","""3,9 l/100 km (komb.)***, 103 g CO2/km (komb.)***""}","18979","""110""","4.2"
"1746","""Volkswagen""","""09/2015""","""26.596""","""Golf""","""3,9 l/100 km (komb.)***, 103 g CO2/km (komb.)***""}","18979","""110""","4.2"
"1747","""Volkswagen""","""06/2012""","""59.000""","""Golf""","""5,1 l/100 km (komb.)***, 134 g CO2/km (komb.)***""}","18980","""170""","4.2"
"1748","""Volkswagen""","""03/2016""","""19.000""","""Golf""","""4,9 l/100 km (komb.)***, 114 g CO2/km (komb.)***""}","18980","""110""","3.9"
"1749","""Volkswagen""","""07/2015""","""27.549""","""Golf""","""3,2 l/100 km (komb.)***, 85 g CO2/km (komb.)***""}","18980","""110""","4.1"
"1750","""Volkswagen""","""05/2015""","""14.119""","""Golf""","""5,2 l/100 km (komb.)***, 123 g CO2/km (komb.)***""}","18980","""125""","4.1"
"1751","""Volkswagen""","""11/2014""","""24.926""","""Golf Sportsvan""","""5,4 l/100 km (komb.)***, 125 g CO2/km (komb.)***""}","18988","""125""","4.2"
"1752","""Volkswagen""","""08/2015""","""20.962""","""Golf""","""5,2 l/100 km (komb.)***, 119 g CO2/km (komb.)***""}","18990","""150""","3.9"
"1753","""Volkswagen""","""-/-""","""1""","""Golf""","""3,8 l/100 km (komb.)***, 99 g CO2/km (komb.)***""}","18990","""110""","4.8"
"1754","""Volkswagen""","""-/-""","""1""","""Golf""","""2,5 kg/100 km (komb.)***, 94 g CO2/km (komb.)***""}","18990","""110""","4.8"
"1755","""Volkswagen""","""-/-""","""1""","""Golf Sportsvan""","""5,1 l/100 km (komb.)***, 117 g CO2/km (komb.)***""}","19002","""110""","4.5"
"1756","""Volkswagen""","""-/-""","""0""","""Golf""","""5,2 l/100 km (komb.)***, 119 g CO2/km (komb.)***""}","19023","""150""","4.5"
"1757","""Volkswagen""","""-/-""","""0""","""Golf""","""5,2 l/100 km (komb.)***, 119 g CO2/km (komb.)***""}","19023","""150""","3.9"
"1758","""Volkswagen""","""-/-""","""1""","""Golf""","""3,8 l/100 km (komb.)***, 99 g CO2/km (komb.)***""}","19127","""110""","4.5"
"1759","""Volkswagen""","""-/-""","""0""","""Golf""","""3,9 l/100 km (komb.)***, 102 g CO2/km (komb.)***""}","19173","""110""","4.5"
"1760","""Volkswagen""","""-/-""","""0""","""Golf""","""4,3 l/100 km (komb.)***, 121 g CO2/km (komb.)***""}","19246","""150""","3.9"
"1761","""Volkswagen""","""10/2012""","""79.500""","""Golf""","""5,9 l/100 km (komb.)***, 156 g CO2/km (komb.)***""}","17990","""170""","4.3"
"1762","""Volkswagen""","""07/2014""","""21.413""","""Golf Sportsvan""","""5,3 l/100 km (komb.)***, 126 g CO2/km (komb.)***""}","17990","""110""","4.2"
"1763","""Volkswagen""","""05/2015""","""3.340""","""Golf""","""4,9 l/100 km (komb.)***, 116 g CO2/km (komb.)***""}","17990","""110""","3.3"
"1764","""Volkswagen""","""03/2014""","""38.490""","""Golf""","""3,9 l/100 km (komb.)***, 102 g CO2/km (komb.)***""}","17990","""105""","4.1"
"1765","""Volkswagen""","""08/2014""","""8.858""","""Golf Sportsvan""","""5,6 l/100 km (komb.)***, 132 g CO2/km (komb.)***""}","17990","""125""","4.8"
"1766","""Volkswagen""","""12/2015""","""2.000""","""Golf""","""5,0 l/100 km (komb.)***, 116 g CO2/km (komb.)***""}","17990","""125""","4.4"
"1767","""Volkswagen""","""-/-""","""0""","""Golf""","""5,3 l/100 km (komb.)***, 123 g CO2/km (komb.)***""}","18098","""125""","4.5"
"1768","""Volkswagen""","""-/-""","""0""","""Golf""","""5,3 l/100 km (komb.)***, 123 g CO2/km (komb.)***""}","18098","""125""","3.9"
"1769","""Volkswagen""","""08/2016""","""0""","""Golf""","""3,8 l/100 km (komb.)***, 99 g CO2/km (komb.)***""}","18154","""110""","4.6"
"1770","""Volkswagen""","""-/-""","""0""","""Golf Sportsvan""","""4,0 l/100 km (komb.)***, 105 g CO2/km (komb.)***""}","18183","""110""","4.5"
"1771","""Volkswagen""","""-/-""","""0""","""Golf Sportsvan""","""5,5 l/100 km (komb.)***, 127 g CO2/km (komb.)***""}","18226","""125""","4.5"
"1772","""Volkswagen""","""-/-""","""0""","""Golf Sportsvan""","""5,5 l/100 km (komb.)***, 127 g CO2/km (komb.)***""}","18226","""125""","3.9"
"1773","""Volkswagen""","""-/-""","""0""","""Golf Sportsvan""","""5,1 l/100 km (komb.)***, 117 g CO2/km (komb.)***""}","18250","""110""","4.0"
"1774","""Volkswagen""","""12/2014""","""7.887""","""Golf""","""5,2 l/100 km (komb.)***, 123 g CO2/km (komb.)***""}","18290","""125""","4.5"
"1775","""Volkswagen""","""07/2014""","""27.300""","""Golf""","""4,1 l/100 km (komb.)***, 106 g CO2/km (komb.)***""}","18328","""150""","4.8"
"1776","""Volkswagen""","""-/-""","""0""","""Golf""","""5,0 l/100 km (komb.)***, 115 g CO2/km (komb.)***""}","18376","""110""","3.9"
"1777","""Volkswagen""","""05/2015""","""11.958""","""Golf Variant""","""3,9 l/100 km (komb.)***, 102 g CO2/km (komb.)***""}","18380","""105""","null"
"1778","""Volkswagen""","""09/2014""","""18.350""","""Golf""","""5,0 l/100 km (komb.)***, 119 g CO2/km (komb.)***""}","18390","""105""","4.0"
"1779","""Volkswagen""","""-/-""","""0""","""Golf Variant""","""5,1 l/100 km (komb.)***, 117 g CO2/km (komb.)***""}","18395","""110""","4.0"
"1780","""Volkswagen""","""11/2013""","""28.389""","""Golf Variant""","""5,3 l/100 km (komb.)***, 125 g CO2/km (komb.)***""}","18410","""140""","3.8"
"1781","""Volkswagen""","""04/2014""","""35.604""","""Golf""","""4,8 l/100 km (komb.)***, 127 g CO2/km (komb.)***""}","18430","""105""","4.5"
"1782","""Volkswagen""","""-/-""","""0""","""Golf Sportsvan""","""5,1 l/100 km (komb.)***, 119 g CO2/km (komb.)***""}","18434","""110""","4.5"
"1783","""Volkswagen""","""-/-""","""0""","""Golf Sportsvan""","""5,1 l/100 km (komb.)***, 119 g CO2/km (komb.)***""}","18434","""110""","3.9"
"1784","""Volkswagen""","""11/2015""","""9.872""","""Golf""","""3,8 l/100 km (komb.)***, 99 g CO2/km (komb.)***""}","18440","""110""","4.3"
"1785","""Volkswagen""","""07/2015""","""24.765""","""Golf Variant""","""5,0 l/100 km (komb.)***, 115 g CO2/km (komb.)***""}","18444","""110""","3.9"
"1786","""Volkswagen""","""02/2013""","""68.899""","""Golf""","""4,5 l/100 km (komb.)***, 119 g CO2/km (komb.)***""}","18444","""150""","3.9"
"1787","""Volkswagen""","""12/2013""","""23.766""","""Golf Plus""","""5,9 l/100 km (komb.)***, 140 g CO2/km (komb.)***""}","18450","""105""","4.2"
"1788","""Volkswagen""","""-/-""","""5""","""Golf""","""5,1 l/100 km (komb.)***, 117 g CO2/km (komb.)***""}","18450","""110""","4.4"
"1789","""Volkswagen""","""02/2015""","""24.490""","""Golf Sportsvan""","""5,1 l/100 km (komb.)***, 117 g CO2/km (komb.)***""}","18480","""110""","4.1"
"1790","""Volkswagen""","""01/2015""","""4.609""","""Golf""","""5,2 l/100 km (komb.)***, 123 g CO2/km (komb.)***""}","18490","""150""","4.5"
"1791","""Volkswagen""","""-/-""","""10""","""Golf Variant""","""5,0 l/100 km (komb.)***, 117 g CO2/km (komb.)***""}","18500","""110""","4.4"
"1792","""Volkswagen""","""-/-""","""0""","""Golf""","""5,2 l/100 km (komb.)***, 119 g CO2/km (komb.)***""}","18549","""150""","4.5"
"1793","""Volkswagen""","""-/-""","""0""","""Golf""","""5,2 l/100 km (komb.)***, 119 g CO2/km (komb.)***""}","18549","""150""","3.9"
"1794","""Volkswagen""","""-/-""","""0""","""Golf Sportsvan""","""5,1 l/100 km (komb.)***, 117 g CO2/km (komb.)***""}","18550","""110""","4.0"
"1795","""Volkswagen""","""08/2016""","""0""","""Golf""","""3,5 kg/100 km (komb.)***, 94 g CO2/km (komb.)***""}","18574","""110""","4.6"
"1796","""Volkswagen""","""-/-""","""1""","""Golf Sportsvan""","""3,9 l/100 km (komb.)***, 101 g CO2/km (komb.)***""}","18587","""110""","4.5"
"1797","""Volkswagen""","""-/-""","""1""","""Golf""","""5,3 l/100 km (komb.)***, 121 g CO2/km (komb.)***""}","18590","""150""","4.8"
"1798","""Volkswagen""","""08/2015""","""26.710""","""Golf""","""3,9 l/100 km (komb.)***, 103 g CO2/km (komb.)***""}","18667","""110""","4.2"
"1799","""Volkswagen""","""-/-""","""10""","""Golf Sportsvan""","""5,4 l/100 km (komb.)***, 125 g CO2/km (komb.)***""}","18700","""125""","4.4"
"1800","""Volkswagen""","""-/-""","""0""","""Golf Sportsvan""","""5,5 l/100 km (komb.)***, 127 g CO2/km (komb.)***""}","18722","""125""","3.9"
"1801","""Volkswagen""","""-/-""","""1""","""Golf""","""5,2 l/100 km (komb.)***, 119 g CO2/km (komb.)***""}","18725","""150""","4.4"
"1802","""Volkswagen""","""-/-""","""0""","""Golf Sportsvan""","""5,2 l/100 km (komb.)***, 120 g CO2/km (komb.)***""}","18749","""125""","4.5"
"1803","""Volkswagen""","""-/-""","""0""","""Golf Sportsvan""","""5,2 l/100 km (komb.)***, 120 g CO2/km (komb.)***""}","18749","""125""","3.9"
"1804","""Volkswagen""","""05/2015""","""16.900""","""Golf""","""3,9 l/100 km (komb.)***, 102 g CO2/km (komb.)***""}","18750","""110""","4.9"
"1805","""Volkswagen""","""07/2015""","""24.800""","""Golf""","""3,8 l/100 km (komb.)***, 99 g CO2/km (komb.)***""}","18759","""110""","4.4"
"1806","""Volkswagen""","""08/2015""","""6.312""","""Golf""","""4,9 l/100 km (komb.)***, 112 g CO2/km (komb.)***""}","18777","""110""","4.0"
"1807","""Volkswagen""","""04/2015""","""10.633""","""Golf""","""3,9 l/100 km (komb.)***, 102 g CO2/km (komb.)***""}","18785","""110""","4.7"
"1808","""Volkswagen""","""-/-""","""0""","""Golf Sportsvan""","""5,1 l/100 km (komb.)***, 117 g CO2/km (komb.)***""}","18810","""110""","3.8"
"1809","""Volkswagen""","""-/-""","""2""","""Golf Variant""","""5,3 l/100 km (komb.)***, 124 g CO2/km (komb.)***""}","18810","""122""","4.5"
"1810","""Volkswagen""","""07/2015""","""19.250""","""Golf""","""3,8 l/100 km (komb.)***, 99 g CO2/km (komb.)***""}","18830","""110""","4.2"
"1811","""Volkswagen""","""-/-""","""1""","""Golf Variant""","""3,8 l/100 km (komb.)***, 99 g CO2/km (komb.)***""}","18850","""110""","4.8"
"1812","""Volkswagen""","""09/2015""","""9.720""","""Golf""","""4,9 l/100 km (komb.)***, 116 g CO2/km (komb.)***""}","18870","""110""","4.1"
"1813","""Volkswagen""","""07/2015""","""16.379""","""Golf""","""5,2 l/100 km (komb.)***, 119 g CO2/km (komb.)***""}","18888","""150""","3.9"
"1814","""Volkswagen""","""05/2015""","""7.388""","""Golf""","""4,1 l/100 km (komb.)***, 106 g CO2/km (komb.)***""}","18888","""150""","4.0"
"1815","""Volkswagen""","""07/2015""","""6.162""","""Golf""","""4,9 l/100 km (komb.)***, 114 g CO2/km (komb.)***""}","18888","""110""","4.0"
"1816","""Volkswagen""","""08/2015""","""24.835""","""Golf""","""3,8 l/100 km (komb.)***, 99 g CO2/km (komb.)***""}","18888","""110""","4.0"
"1817","""Volkswagen""","""08/2015""","""12.107""","""Golf""","""3,9 l/100 km (komb.)***, 102 g CO2/km (komb.)***""}","18889","""110""","4.5"
"1818","""Volkswagen""","""05/2015""","""9.500""","""Golf""","""5,0 l/100 km (komb.)***, 116 g CO2/km (komb.)***""}","18890","""125""","4.4"
"1819","""Volkswagen""","""-/-""","""0""","""Golf""","""3,8 l/100 km (komb.)***, 99 g CO2/km (komb.)***""}","18896","""110""","4.5"
"1820","""Volkswagen""","""-/-""","""0""","""Golf""","""3,8 l/100 km (komb.)***, 99 g CO2/km (komb.)***""}","18896","""110""","3.9"
"1821","""Volkswagen""","""-/-""","""10""","""Golf Sportsvan""","""5,1 l/100 km (komb.)***, 117 g CO2/km (komb.)***""}","18900","""110""","4.4"
"1822","""Volkswagen""","""-/-""","""0""","""Golf""","""5,0 l/100 km (komb.)***, 116 g CO2/km (komb.)***""}","18903","""125""","4.5"
"1823","""Volkswagen""","""06/2015""","""16.300""","""Golf Sportsvan""","""5,1 l/100 km (komb.)***, 117 g CO2/km (komb.)***""}","18930","""110""","4.2"
"1824","""Volkswagen""","""06/2015""","""50""","""Golf Sportsvan""","""5,1 l/100 km (komb.)***, 117 g CO2/km (komb.)***""}","18950","""110""","4.1"
"1825","""Volkswagen""","""09/2015""","""24.119""","""Golf""","""3,9 l/100 km (komb.)***, 103 g CO2/km (komb.)***""}","18979","""110""","4.2"
"1826","""Volkswagen""","""09/2015""","""26.596""","""Golf""","""3,9 l/100 km (komb.)***, 103 g CO2/km (komb.)***""}","18979","""110""","4.2"
"1827","""Volkswagen""","""06/2012""","""59.000""","""Golf""","""5,1 l/100 km (komb.)***, 134 g CO2/km (komb.)***""}","18980","""170""","4.2"
"1828","""Volkswagen""","""03/2016""","""19.000""","""Golf""","""4,9 l/100 km (komb.)***, 114 g CO2/km (komb.)***""}","18980","""110""","3.9"
"1829","""Volkswagen""","""07/2015""","""27.549""","""Golf""","""3,2 l/100 km (komb.)***, 85 g CO2/km (komb.)***""}","18980","""110""","4.1"
"1830","""Volkswagen""","""05/2015""","""14.119""","""Golf""","""5,2 l/100 km (komb.)***, 123 g CO2/km (komb.)***""}","18980","""125""","4.1"
"1831","""Volkswagen""","""11/2014""","""24.926""","""Golf Sportsvan""","""5,4 l/100 km (komb.)***, 125 g CO2/km (komb.)***""}","18988","""125""","4.2"
"1832","""Volkswagen""","""08/2015""","""20.962""","""Golf""","""5,2 l/100 km (komb.)***, 119 g CO2/km (komb.)***""}","18990","""150""","3.9"
"1833","""Volkswagen""","""-/-""","""1""","""Golf""","""3,8 l/100 km (komb.)***, 99 g CO2/km (komb.)***""}","18990","""110""","4.8"
"1834","""Volkswagen""","""-/-""","""1""","""Golf""","""2,5 kg/100 km (komb.)***, 94 g CO2/km (komb.)***""}","18990","""110""","4.8"
"1835","""Volkswagen""","""-/-""","""1""","""Golf Sportsvan""","""5,1 l/100 km (komb.)***, 117 g CO2/km (komb.)***""}","19002","""110""","4.5"
"1836","""Volkswagen""","""-/-""","""0""","""Golf""","""5,2 l/100 km (komb.)***, 119 g CO2/km (komb.)***""}","19023","""150""","4.5"
"1837","""Volkswagen""","""-/-""","""0""","""Golf""","""5,2 l/100 km (komb.)***, 119 g CO2/km (komb.)***""}","19023","""150""","3.9"
"1838","""Volkswagen""","""-/-""","""1""","""Golf""","""3,8 l/100 km (komb.)***, 99 g CO2/km (komb.)***""}","19127","""110""","4.5"
"1839","""Volkswagen""","""-/-""","""0""","""Golf""","""3,9 l/100 km (komb.)***, 102 g CO2/km (komb.)***""}","19173","""110""","4.5"
"1840","""Volkswagen""","""-/-""","""0""","""Golf""","""4,3 l/100 km (komb.)***, 121 g CO2/km (komb.)***""}","19246","""150""","3.9"
"1841","""Volkswagen""","""10/2012""","""79.500""","""Golf""","""5,9 l/100 km (komb.)***, 156 g CO2/km (komb.)***""}","17990","""170""","4.3"
"1842","""Volkswagen""","""07/2014""","""21.413""","""Golf Sportsvan""","""5,3 l/100 km (komb.)***, 126 g CO2/km (komb.)***""}","17990","""110""","4.2"
"1843","""Volkswagen""","""05/2015""","""3.340""","""Golf""","""4,9 l/100 km (komb.)***, 116 g CO2/km (komb.)***""}","17990","""110""","3.3"
"1844","""Volkswagen""","""03/2014""","""38.490""","""Golf""","""3,9 l/100 km (komb.)***, 102 g CO2/km (komb.)***""}","17990","""105""","4.1"
"1845","""Volkswagen""","""08/2014""","""8.858""","""Golf Sportsvan""","""5,6 l/100 km (komb.)***, 132 g CO2/km (komb.)***""}","17990","""125""","4.8"
"1846","""Volkswagen""","""12/2015""","""2.000""","""Golf""","""5,0 l/100 km (komb.)***, 116 g CO2/km (komb.)***""}","17990","""125""","4.4"
"1847","""Volkswagen""","""-/-""","""0""","""Golf""","""5,3 l/100 km (komb.)***, 123 g CO2/km (komb.)***""}","18098","""125""","4.5"
"1848","""Volkswagen""","""-/-""","""0""","""Golf""","""5,3 l/100 km (komb.)***, 123 g CO2/km (komb.)***""}","18098","""125""","3.9"
"1849","""Volkswagen""","""08/2016""","""0""","""Golf""","""3,8 l/100 km (komb.)***, 99 g CO2/km (komb.)***""}","18154","""110""","4.6"
"1850","""Volkswagen""","""-/-""","""0""","""Golf Sportsvan""","""4,0 l/100 km (komb.)***, 105 g CO2/km (komb.)***""}","18183","""110""","4.5"
"1851","""Volkswagen""","""-/-""","""0""","""Golf Sportsvan""","""5,5 l/100 km (komb.)***, 127 g CO2/km (komb.)***""}","18226","""125""","4.5"
"1852","""Volkswagen""","""-/-""","""0""","""Golf Sportsvan""","""5,5 l/100 km (komb.)***, 127 g CO2/km (komb.)***""}","18226","""125""","3.9"
"1853","""Volkswagen""","""-/-""","""0""","""Golf Sportsvan""","""5,1 l/100 km (komb.)***, 117 g CO2/km (komb.)***""}","18250","""110""","4.0"
"1854","""Volkswagen""","""12/2014""","""7.887""","""Golf""","""5,2 l/100 km (komb.)***, 123 g CO2/km (komb.)***""}","18290","""125""","4.5"
"1855","""Volkswagen""","""07/2014""","""27.300""","""Golf""","""4,1 l/100 km (komb.)***, 106 g CO2/km (komb.)***""}","18328","""150""","4.8"
"1856","""Volkswagen""","""-/-""","""0""","""Golf""","""5,0 l/100 km (komb.)***, 115 g CO2/km (komb.)***""}","18376","""110""","3.9"
"1857","""Volkswagen""","""05/2015""","""11.958""","""Golf Variant""","""3,9 l/100 km (komb.)***, 102 g CO2/km (komb.)***""}","18380","""105""","null"
"1858","""Volkswagen""","""09/2014""","""18.350""","""Golf""","""5,0 l/100 km (komb.)***, 119 g CO2/km (komb.)***""}","18390","""105""","4.0"
"1859","""Volkswagen""","""-/-""","""0""","""Golf Variant""","""5,1 l/100 km (komb.)***, 117 g CO2/km (komb.)***""}","18395","""110""","4.0"
"1860","""Volkswagen""","""11/2013""","""28.389""","""Golf Variant""","""5,3 l/100 km (komb.)***, 125 g CO2/km (komb.)***""}","18410","""140""","3.8"
"1861","""Volkswagen""","""04/2014""","""35.604""","""Golf""","""4,8 l/100 km (komb.)***, 127 g CO2/km (komb.)***""}","18430","""105""","4.5"
